val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.844316,0.471014,0.000020,0.675981,1.000000,
0.471014,0.843349,0.471014,0.000018,0.777848,2.000000,
0.471014,0.833651,0.471014,0.000016,0.738367,3.000000,
0.471014,0.839641,0.471014,0.000015,0.390642,4.000000,
0.471014,0.852644,0.471014,0.000013,0.650751,5.000000,
0.471014,0.862877,0.471014,0.000011,0.676369,6.000000,
0.471014,0.862650,0.471014,0.000009,0.748242,7.000000,
0.471014,0.854637,0.471014,0.000007,0.951700,8.000000,
0.471014,0.852353,0.471014,0.000005,0.653893,9.000000,
0.471014,0.848716,0.471014,0.000004,0.656374,10.000000,
0.471014,0.845702,0.471014,0.000002,0.687091,11.000000,
0.471014,0.843668,0.471014,0.000000,1.002161,12.000000,
