val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.835465,0.000000,0.000020,0.850168,9.000000,
0.351508,0.614996,0.351508,0.000018,0.497638,18.000000,
0.453157,0.543337,0.453157,0.000016,0.514313,27.000000,
0.447218,0.541490,0.453157,0.000014,0.464009,36.000000,
0.403295,0.809316,0.453157,0.000012,0.277854,45.000000,
0.467438,0.619537,0.467438,0.000010,0.326208,54.000000,
0.413138,0.892484,0.467438,0.000008,0.229853,63.000000,
0.464271,0.731318,0.467438,0.000006,0.123353,72.000000,
0.474564,0.824041,0.474564,0.000003,0.131951,81.000000,
0.452284,0.867127,0.474564,0.000001,0.114237,90.000000,
0.463477,0.863068,0.474564,0.000000,0.055116,96.000000,
