val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.041514,0.944924,0.041514,0.000020,0.967821,1.000000,
0.000000,0.844133,0.041514,0.000018,1.056113,2.000000,
0.000000,1.253383,0.041514,0.000016,0.458933,3.000000,
0.000000,1.413910,0.041514,0.000015,0.865268,4.000000,
0.000000,1.356020,0.041514,0.000013,0.802566,5.000000,
0.000000,1.217200,0.041514,0.000011,0.515620,6.000000,
0.000000,1.049404,0.041514,0.000009,0.797317,7.000000,
0.000000,0.906851,0.041514,0.000007,1.365014,8.000000,
0.000000,0.800123,0.041514,0.000005,0.420130,9.000000,
0.000000,0.727765,0.041514,0.000004,0.509334,10.000000,
0.000000,0.688372,0.041514,0.000002,0.402978,11.000000,
0.000000,0.675341,0.041514,0.000000,0.360792,12.000000,
