val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.856864,0.000000,0.000020,1.049894,1.000000,
0.000000,0.846116,0.000000,0.000018,0.924940,2.000000,
0.000000,1.358109,0.000000,0.000016,0.351937,3.000000,
0.000000,1.540523,0.000000,0.000015,1.475778,4.000000,
0.000000,1.492148,0.000000,0.000013,1.054334,5.000000,
0.000000,1.353258,0.000000,0.000011,0.687177,6.000000,
0.000000,1.184635,0.000000,0.000009,0.718617,7.000000,
0.000000,1.122505,0.000000,0.000007,0.059116,8.000000,
0.000000,1.041427,0.000000,0.000005,0.935295,9.000000,
0.000000,0.969956,0.000000,0.000004,0.455125,10.000000,
0.000000,0.926774,0.000000,0.000002,0.324248,11.000000,
0.000000,0.915207,0.000000,0.000000,0.088682,12.000000,
