val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.019381,0.926159,-0.019381,0.000020,0.928600,1.000000,
-0.031123,0.791963,-0.019381,0.000018,0.917001,2.000000,
-0.097093,0.724440,-0.019381,0.000016,0.797264,3.000000,
-0.051124,0.710394,-0.019381,0.000015,0.728836,4.000000,
-0.041799,0.696726,-0.019381,0.000013,0.672578,5.000000,
-0.041799,0.696726,-0.019381,0.000011,0.663382,6.000000,
-0.013396,0.686270,-0.013396,0.000009,0.615299,7.000000,
-0.014100,0.679943,-0.013396,0.000007,0.630086,8.000000,
-0.049731,0.678691,-0.013396,0.000005,0.570053,9.000000,
-0.023224,0.678898,-0.013396,0.000004,0.580141,10.000000,
-0.058823,0.679131,-0.013396,0.000002,0.645034,11.000000,
-0.058823,0.680862,-0.013396,0.000000,0.667367,12.000000,
