val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.844316,0.471014,0.000020,0.675981,1.000000,
0.471014,0.878058,0.471014,0.000018,0.777848,2.000000,
0.471014,0.796067,0.471014,0.000016,0.766029,3.000000,
0.471014,0.805330,0.471014,0.000015,0.432646,4.000000,
0.471014,0.787826,0.471014,0.000013,0.676873,5.000000,
0.471014,0.775367,0.471014,0.000011,0.644676,6.000000,
0.507246,0.724732,0.507246,0.000009,0.701280,7.000000,
0.579710,0.670092,0.579710,0.000007,0.685623,8.000000,
0.521739,0.709035,0.579710,0.000005,0.657724,9.000000,
0.550725,0.775515,0.579710,0.000004,0.530634,10.000000,
0.528986,0.844255,0.579710,0.000002,0.490523,11.000000,
0.514493,0.870098,0.579710,0.000000,0.638273,12.000000,
