val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.083941,0.652806,0.083941,0.000020,0.679295,9.000000,
0.000000,0.681677,0.083941,0.000018,0.601563,18.000000,
0.237159,0.588456,0.237159,0.000016,0.556145,27.000000,
0.337607,0.617893,0.337607,0.000014,0.505249,36.000000,
0.435872,0.526299,0.435872,0.000012,0.445375,45.000000,
0.388584,0.640911,0.435872,0.000010,0.408863,54.000000,
0.446638,0.589261,0.446638,0.000008,0.350894,63.000000,
0.412933,0.608452,0.446638,0.000006,0.291583,72.000000,
0.436278,0.621184,0.446638,0.000003,0.216183,81.000000,
0.437777,0.610286,0.446638,0.000001,0.250193,90.000000,
0.431553,0.631093,0.446638,0.000000,0.201403,96.000000,
