val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.061986,0.649610,0.061986,0.000020,0.657684,9.000000,
0.000000,0.705050,0.061986,0.000018,0.608433,18.000000,
0.000000,0.671764,0.061986,0.000016,0.607902,27.000000,
0.000000,0.667376,0.061986,0.000014,0.647805,36.000000,
0.000000,0.692976,0.061986,0.000012,0.643566,45.000000,
0.000000,0.662436,0.061986,0.000010,0.642790,54.000000,
0.000000,0.667869,0.061986,0.000008,0.633513,63.000000,
0.000000,0.676784,0.061986,0.000006,0.617114,72.000000,
0.000000,0.677445,0.061986,0.000003,0.611469,81.000000,
0.000000,0.681886,0.061986,0.000001,0.593407,90.000000,
0.000000,0.684077,0.061986,0.000000,0.684436,96.000000,
