val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.017420,0.688520,0.017420,0.000020,0.737354,1.000000,
0.017831,0.674628,0.017831,0.000018,0.717544,2.000000,
-0.029326,0.666238,0.017831,0.000016,0.679519,3.000000,
-0.029326,0.666238,0.017831,0.000015,0.639720,4.000000,
-0.029326,0.665348,0.017831,0.000013,0.735675,5.000000,
-0.029326,0.667059,0.017831,0.000011,0.576614,6.000000,
0.000000,0.669492,0.017831,0.000009,0.583271,7.000000,
0.000000,0.671855,0.017831,0.000007,0.525083,8.000000,
0.000000,0.672710,0.017831,0.000005,0.618138,9.000000,
0.000000,0.673868,0.017831,0.000004,0.484398,10.000000,
0.000000,0.673962,0.017831,0.000002,0.655820,11.000000,
0.000000,0.674084,0.017831,0.000000,0.575926,12.000000,
