val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.700287,0.807517,0.753902,1.203985,0.807517,0.000020,3.458983,9.000000,
0.741105,0.741111,0.741108,1.323692,0.807517,0.000018,2.035899,18.000000,
0.714634,0.756360,0.735497,1.182089,0.807517,0.000016,1.504177,27.000000,
0.733600,0.633936,0.683768,1.188240,0.807517,0.000014,1.134773,36.000000,
0.785611,0.783525,0.784568,0.971270,0.807517,0.000012,1.140568,45.000000,
0.819687,0.826815,0.823251,0.876579,0.826815,0.000010,1.004943,54.000000,
0.821980,0.854770,0.838375,1.192372,0.854770,0.000008,1.005560,63.000000,
0.854340,0.863772,0.859056,0.655696,0.863772,0.000006,0.769204,72.000000,
0.858786,0.864426,0.861606,0.677818,0.864426,0.000003,0.549018,81.000000,
0.856227,0.859894,0.858060,0.629753,0.864426,0.000001,0.495191,90.000000,
0.859389,0.861491,0.860440,0.604463,0.864426,0.000000,0.515618,96.000000,
