val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.463768,0.776383,0.463768,0.000020,0.659624,1.000000,
0.471014,0.773015,0.471014,0.000018,0.736554,2.000000,
0.471014,0.766715,0.471014,0.000016,0.727446,3.000000,
0.471014,0.760727,0.471014,0.000015,0.690805,4.000000,
0.471014,0.759298,0.471014,0.000013,0.642503,5.000000,
0.471014,0.758532,0.471014,0.000011,0.662095,6.000000,
0.471014,0.756104,0.471014,0.000009,0.734344,7.000000,
0.471014,0.752851,0.471014,0.000007,0.693749,8.000000,
0.471014,0.749375,0.471014,0.000005,0.679977,9.000000,
0.471014,0.748853,0.471014,0.000004,0.721018,10.000000,
0.471014,0.748846,0.471014,0.000002,0.671607,11.000000,
0.471014,0.748701,0.471014,0.000000,0.776649,12.000000,
