val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.110104,0.137363,0.123733,6.442484,0.137363,0.000020,8.213387,1.000000,
0.110104,0.137363,0.123733,6.442484,0.137363,0.000018,7.595446,2.000000,
0.110104,0.137363,0.123733,6.442484,0.137363,0.000016,7.013973,3.000000,
0.100248,-0.228722,-0.064237,6.081102,0.137363,0.000015,3.671895,4.000000,
0.125509,-0.140595,-0.007543,5.234464,0.137363,0.000013,7.974023,5.000000,
0.353658,0.312472,0.333065,4.164239,0.312472,0.000011,5.396724,6.000000,
0.353658,0.312472,0.333065,4.164239,0.312472,0.000009,4.944006,7.000000,
0.306626,0.214335,0.260480,3.951133,0.312472,0.000007,2.812840,8.000000,
0.316392,0.243594,0.279993,3.507651,0.312472,0.000005,5.322651,9.000000,
0.334349,0.327092,0.330720,3.098810,0.327092,0.000004,4.489022,10.000000,
0.335414,0.384855,0.360135,2.844044,0.384855,0.000002,2.849518,11.000000,
0.333836,0.404551,0.369193,2.733379,0.404551,0.000000,4.312809,12.000000,
