val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.986974,0.471014,0.000020,0.717760,9.000000,
0.528986,0.752805,0.528986,0.000018,0.730535,18.000000,
0.521739,0.662671,0.528986,0.000016,0.722896,27.000000,
0.471014,0.726418,0.528986,0.000014,0.738603,36.000000,
0.471014,0.696754,0.528986,0.000012,0.693517,45.000000,
0.471014,0.740096,0.528986,0.000010,0.718155,54.000000,
0.471014,0.694382,0.528986,0.000008,0.720651,63.000000,
0.528986,0.688154,0.528986,0.000006,0.711025,72.000000,
0.471014,0.710274,0.528986,0.000003,0.699661,81.000000,
0.471014,0.729181,0.528986,0.000001,0.687784,90.000000,
0.471014,0.727270,0.528986,0.000000,0.695940,96.000000,
