val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.463768,0.776383,0.463768,0.000020,0.659624,1.000000,
0.471014,0.755090,0.471014,0.000018,0.736554,2.000000,
0.471014,0.912254,0.471014,0.000016,0.723308,3.000000,
0.471014,0.912254,0.471014,0.000015,0.856095,4.000000,
0.471014,0.843293,0.471014,0.000013,0.615144,5.000000,
0.528986,0.673598,0.528986,0.000011,0.699513,6.000000,
0.528986,0.656292,0.528986,0.000009,0.675857,7.000000,
0.521739,0.689231,0.528986,0.000007,0.849986,8.000000,
0.528986,0.671648,0.528986,0.000005,0.677138,9.000000,
0.471014,0.783160,0.528986,0.000004,0.752625,10.000000,
0.471014,0.813927,0.528986,0.000002,0.665593,11.000000,
0.471014,0.801355,0.528986,0.000000,0.858270,12.000000,
