val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,1.120581,0.471014,0.000020,0.916485,1.000000,
0.471014,0.946954,0.471014,0.000018,0.903172,2.000000,
0.478261,0.881085,0.478261,0.000016,0.760161,3.000000,
0.478261,1.097816,0.478261,0.000015,0.447889,4.000000,
0.471014,0.906059,0.478261,0.000013,0.882899,5.000000,
0.478261,0.811839,0.478261,0.000011,0.670032,6.000000,
0.485507,0.761833,0.485507,0.000009,0.668567,7.000000,
0.492754,0.715416,0.492754,0.000007,0.627154,8.000000,
0.463768,0.683967,0.492754,0.000005,0.694426,9.000000,
0.565217,0.656302,0.565217,0.000004,0.619737,10.000000,
0.579710,0.641276,0.579710,0.000002,0.622243,11.000000,
0.579710,0.640560,0.579710,0.000000,0.749613,12.000000,
