val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.856864,0.000000,0.000020,0.933497,1.000000,
0.000000,0.846652,0.000000,0.000018,0.957556,2.000000,
0.000000,1.001969,0.000000,0.000016,0.867127,3.000000,
0.000000,0.984958,0.000000,0.000015,1.187799,4.000000,
0.000000,0.868691,0.000000,0.000013,0.603707,5.000000,
0.000000,0.749064,0.000000,0.000011,0.558587,6.000000,
0.000000,0.658558,0.000000,0.000009,0.796436,7.000000,
0.108419,0.631810,0.108419,0.000007,0.524344,8.000000,
0.217832,0.629417,0.217832,0.000005,0.513191,9.000000,
0.210594,0.630199,0.217832,0.000004,0.500028,10.000000,
0.224023,0.628870,0.224023,0.000002,0.444574,11.000000,
0.224023,0.628127,0.224023,0.000000,0.566484,12.000000,
