val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.103739,0.754506,-0.103739,0.000020,0.753921,1.000000,
0.000000,1.045502,0.000000,0.000018,0.770594,2.000000,
0.000000,1.367367,0.000000,0.000016,0.386681,3.000000,
0.000000,1.367367,0.000000,0.000015,0.814416,4.000000,
0.000000,1.357398,0.000000,0.000013,0.764852,5.000000,
0.000000,1.245030,0.000000,0.000011,0.387531,6.000000,
0.000000,1.076736,0.000000,0.000009,0.952701,7.000000,
0.000000,1.023863,0.000000,0.000007,0.084269,8.000000,
0.000000,0.949029,0.000000,0.000005,0.580900,9.000000,
0.000000,0.884453,0.000000,0.000004,0.520584,10.000000,
0.000000,0.856212,0.000000,0.000002,0.267029,11.000000,
0.000000,0.839575,0.000000,0.000000,0.714508,12.000000,
