val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.066498,0.643581,0.066498,0.000020,0.602857,9.000000,
0.118363,0.673841,0.118363,0.000018,0.618936,18.000000,
0.025656,0.672904,0.118363,0.000016,0.595700,27.000000,
0.369740,0.566890,0.369740,0.000014,0.567556,36.000000,
0.365027,0.584213,0.369740,0.000012,0.445759,45.000000,
0.400215,0.571611,0.400215,0.000010,0.466731,54.000000,
0.356265,0.640765,0.400215,0.000008,0.455651,63.000000,
0.374391,0.632239,0.400215,0.000006,0.437855,72.000000,
0.415698,0.549604,0.415698,0.000003,0.326462,81.000000,
0.401692,0.574085,0.415698,0.000001,0.274188,90.000000,
0.417902,0.591306,0.417902,0.000000,0.345641,96.000000,
