val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.630435,0.676178,0.630435,0.000020,0.750288,9.000000,
0.478261,0.818055,0.630435,0.000018,0.783194,18.000000,
0.550725,0.584440,0.630435,0.000016,0.699083,27.000000,
0.659420,0.575146,0.659420,0.000014,0.603338,36.000000,
0.710145,0.538510,0.710145,0.000012,0.533518,45.000000,
0.702899,0.517085,0.710145,0.000010,0.464732,54.000000,
0.702899,0.510677,0.710145,0.000008,0.471523,63.000000,
0.717391,0.540697,0.717391,0.000006,0.332125,72.000000,
0.710145,0.592249,0.717391,0.000003,0.247822,81.000000,
0.702899,0.627414,0.717391,0.000001,0.199720,90.000000,
0.710145,0.624983,0.717391,0.000000,0.333210,96.000000,
