val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.192225,0.650487,0.192225,0.000020,0.666229,9.000000,
0.361923,0.603575,0.361923,0.000018,0.553784,18.000000,
0.379547,0.755761,0.379547,0.000016,0.477392,27.000000,
0.313324,0.826814,0.379547,0.000014,0.406892,36.000000,
0.416282,0.581477,0.416282,0.000012,0.351551,45.000000,
0.337693,0.873486,0.416282,0.000010,0.321592,54.000000,
0.441024,0.551793,0.441024,0.000008,0.318147,63.000000,
0.429694,0.598319,0.441024,0.000006,0.184339,72.000000,
0.436083,0.758314,0.441024,0.000003,0.168137,81.000000,
0.430778,0.806054,0.441024,0.000001,0.135153,90.000000,
0.441832,0.774797,0.441832,0.000000,0.185146,96.000000,
