val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.446967,0.511154,0.479061,5.234023,0.511154,0.000020,7.753394,1.000000,
0.446967,0.511154,0.479061,5.234023,0.511154,0.000018,5.889965,2.000000,
0.273000,-0.235524,0.018738,4.988923,0.511154,0.000016,4.735876,3.000000,
0.208438,-0.163935,0.022251,4.687872,0.511154,0.000015,3.011247,4.000000,
0.207696,0.173206,0.190451,4.488987,0.511154,0.000013,3.795694,5.000000,
0.207696,0.173206,0.190451,4.488987,0.511154,0.000011,5.948913,6.000000,
0.207696,0.173206,0.190451,4.488987,0.511154,0.000009,7.230731,7.000000,
0.318104,0.330733,0.324418,3.906489,0.511154,0.000007,4.311336,8.000000,
0.303644,0.338296,0.320970,3.651517,0.511154,0.000005,4.027214,9.000000,
0.295967,0.343154,0.319560,3.384392,0.511154,0.000004,3.885209,10.000000,
0.302349,0.382506,0.342428,3.198302,0.511154,0.000002,4.605004,11.000000,
0.298815,0.376919,0.337867,3.124442,0.511154,0.000000,0.645524,12.000000,
