val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.017420,0.688520,0.017420,0.000020,0.717051,1.000000,
0.017831,0.676051,0.017831,0.000018,0.699767,2.000000,
-0.029326,0.665441,0.017831,0.000016,0.696389,3.000000,
-0.029326,0.661168,0.017831,0.000015,0.633564,4.000000,
0.000000,0.657868,0.017831,0.000013,0.571439,5.000000,
0.000000,0.657868,0.017831,0.000011,0.648765,6.000000,
0.000000,0.657725,0.017831,0.000009,0.604120,7.000000,
0.000000,0.657308,0.017831,0.000007,1.129067,8.000000,
0.000000,0.657139,0.017831,0.000005,0.552566,9.000000,
0.000000,0.657359,0.017831,0.000004,0.610250,10.000000,
0.000000,0.657684,0.017831,0.000002,0.597655,11.000000,
0.000000,0.657722,0.017831,0.000000,0.820549,12.000000,
