val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.024768,0.775255,-0.024768,0.000020,0.867754,1.000000,
0.000000,0.916750,0.000000,0.000018,0.820552,2.000000,
0.000000,1.054939,0.000000,0.000016,0.824908,3.000000,
0.000000,1.069851,0.000000,0.000015,0.613494,4.000000,
0.000000,0.953573,0.000000,0.000013,0.695669,5.000000,
0.000000,0.803330,0.000000,0.000011,0.667708,6.000000,
-0.029326,0.686489,0.000000,0.000009,0.605765,7.000000,
0.161823,0.626974,0.161823,0.000007,0.665933,8.000000,
0.236487,0.613893,0.236487,0.000005,0.477674,9.000000,
0.278338,0.612201,0.278338,0.000004,0.475862,10.000000,
0.282288,0.610661,0.282288,0.000002,0.503688,11.000000,
0.280180,0.609601,0.282288,0.000000,0.377999,12.000000,
