val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.004004,0.667101,0.004004,0.000020,0.636632,1.000000,
-0.008381,0.659376,0.004004,0.000018,0.675459,2.000000,
0.155399,0.631601,0.155399,0.000016,0.676309,3.000000,
0.186319,0.624731,0.186319,0.000015,0.380464,4.000000,
0.211307,0.610696,0.211307,0.000013,0.481242,5.000000,
0.305220,0.585416,0.305220,0.000011,0.459325,6.000000,
0.305220,0.585416,0.305220,0.000009,0.379775,7.000000,
0.317445,0.577044,0.317445,0.000007,0.300912,8.000000,
0.320715,0.596113,0.320715,0.000005,0.186917,9.000000,
0.352409,0.608021,0.352409,0.000004,0.230761,10.000000,
0.385472,0.603913,0.385472,0.000002,0.220786,11.000000,
0.385472,0.603913,0.385472,0.000000,0.521800,12.000000,
